,simulation,total_demand,total_generation,capacity,max_power_charging,max_power_discharging,costs,ssr,scr
68,Greedy,2180.1295108333334,631.9959149069084,0.75,1.1,0.3,658.5126199943521,0.24486983832597864,0.9181916706292713
69,Greedy,2180.1295108333334,631.9959149069084,0.75,1.1,0.5,658.4643606855187,0.24492517828238214,0.918472406509598
70,Greedy,2180.1295108333334,631.9959149069084,0.75,1.1,0.7,658.4243606855186,0.24497104711701023,0.9187050960255596
71,Greedy,2180.1295108333334,631.9959149069084,0.75,1.1,0.9,658.3848491082007,0.24501635586715742,0.918934944270586
72,Greedy,2180.1295108333334,631.9959149069084,0.75,1.1,1.1,658.3760935362967,0.24502639606415078,0.918985877515292
73,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.1,671.5255018300727,0.2299476952020747,0.8422599517228192
74,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.3,671.5255018300727,0.2299476952020748,0.8422599517228192
75,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.5,671.5255018300727,0.2299476952020748,0.8422599517228191
76,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.7,671.5255018300727,0.2299476952020748,0.8422599517228191
77,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.9,671.5255018300727,0.2299476952020748,0.8422599517228191
78,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,1.1,671.5255018300727,0.2299476952020747,0.8422599517228191
79,Greedy,2180.1295108333334,631.9959149069084,1.0,0.3,0.1,654.2271705763668,0.2497840525924825,0.9428884598820353
80,Greedy,2180.1295108333334,631.9959149069084,1.0,0.3,0.3,654.0479037611799,0.24998962158998483,0.943931297593381
81,Greedy,2180.1295108333334,631.9959149069084,1.0,0.3,0.5,654.0479037611799,0.24998962158998483,0.943931297593381
82,Greedy,2180.1295108333334,631.9959149069084,1.0,0.3,0.7,654.0479037611799,0.24998962158998483,0.943931297593381
83,Greedy,2180.1295108333334,631.9959149069084,1.0,0.3,0.9,654.0479037611799,0.24998962158998483,0.943931297593381
84,Greedy,2180.1295108333334,631.9959149069084,1.0,0.3,1.1,654.0479037611799,0.24998962158998483,0.943931297593381
85,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,0.1,653.5676828133963,0.25054030097095425,0.9467248570907407
86,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,0.3,653.3240898767631,0.25081963407412866,0.9481418951536625
87,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,0.5,653.3240898767631,0.25081963407412866,0.9481418951536625
88,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,0.7,653.324089876763,0.25081963407412877,0.9481418951536625
89,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,0.9,653.3240898767631,0.25081963407412866,0.9481418951536625
90,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,1.1,653.3240898767631,0.25081963407412866,0.9481418951536625
91,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,0.1,653.5654111881958,0.25054290589097084,0.9467380716749502
92,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,0.3,653.3218182515624,0.25082223899414535,0.948155109737872
93,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,0.5,653.3218182515624,0.25082223899414535,0.948155109737872
94,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,0.7,653.3218182515624,0.25082223899414535,0.948155109737872
95,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,0.9,653.3218182515624,0.25082223899414535,0.948155109737872
96,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,1.1,653.3218182515625,0.25082223899414524,0.948155109737872
97,Greedy,2180.1295108333334,631.9959149069084,1.0,0.9,0.1,653.5654111881958,0.25054290589097084,0.9467380716749502
98,Greedy,2180.1295108333334,631.9959149069084,1.0,0.9,0.3,653.3218182515624,0.25082223899414535,0.948155109737872
99,Greedy,2180.1295108333334,631.9959149069084,1.0,0.9,0.5,653.3218182515624,0.25082223899414535,0.948155109737872
100,Greedy,2180.1295108333334,631.9959149069084,1.0,0.9,0.7,653.3218182515624,0.25082223899414535,0.948155109737872
101,Greedy,2180.1295108333334,631.9959149069084,1.0,0.9,0.9,653.3218182515624,0.25082223899414535,0.948155109737872
102,Greedy,2180.1295108333334,631.9959149069084,1.0,0.9,1.1,653.3218182515625,0.25082223899414524,0.948155109737872
103,Greedy,2180.1295108333334,631.9959149069084,1.0,1.1,0.1,653.5654111881958,0.25054290589097084,0.9467380716749502
104,Greedy,2180.1295108333334,631.9959149069084,1.0,1.1,0.3,653.3218182515624,0.25082223899414535,0.948155109737872
105,Greedy,2180.1295108333334,631.9959149069084,1.0,1.1,0.5,653.3218182515624,0.25082223899414535,0.948155109737872
106,Greedy,2180.1295108333334,631.9959149069084,1.0,1.1,0.7,653.3218182515624,0.25082223899414535,0.948155109737872
107,Greedy,2180.1295108333334,631.9959149069084,1.0,1.1,0.9,653.3218182515624,0.25082223899414535,0.948155109737872
108,Greedy,2180.1295108333334,631.9959149069084,1.0,1.1,1.1,653.3218182515625,0.25082223899414524,0.948155109737872
109,Greedy,2180.1295108333334,631.9959149069084,1.25,0.1,0.1,671.4855018300727,0.2299935640367028,0.8422599517228192
110,Greedy,2180.1295108333334,631.9959149069084,1.25,0.1,0.3,671.4855018300727,0.2299935640367028,0.8422599517228192
111,Greedy,2180.1295108333334,631.9959149069084,1.25,0.1,0.5,671.4855018300727,0.2299935640367028,0.8422599517228192
112,Greedy,2180.1295108333334,631.9959149069084,1.25,0.1,0.7,671.4855018300726,0.2299935640367029,0.8422599517228192
113,Greedy,2180.1295108333334,631.9959149069084,1.25,0.1,0.9,671.4855018300727,0.2299935640367028,0.8422599517228192
114,Greedy,2180.1295108333334,631.9959149069084,1.25,0.1,1.1,671.4855018300727,0.2299935640367028,0.8422599517228192
115,Greedy,2180.1295108333334,631.9959149069084,1.25,0.3,0.1,651.1328252074873,0.25333240299265747,0.9606563135186402
116,Greedy,2180.1295108333334,631.9959149069084,1.25,0.3,0.3,651.0506823092223,0.2534265979680669,0.9611341582995642
117,Greedy,2180.1295108333334,631.9959149069084,1.25,0.3,0.5,651.0506823092223,0.2534265979680669,0.9611341582995642
118,Greedy,2180.1295108333334,631.9959149069084,1.25,0.3,0.7,651.0506823092223,0.253426597968067,0.9611341582995642
119,Greedy,2180.1295108333334,631.9959149069084,1.25,0.3,0.9,651.0506823092223,0.253426597968067,0.9611341582995642
120,Greedy,2180.1295108333334,631.9959149069084,1.25,0.3,1.1,651.0506823092223,0.2534265979680669,0.9611341582995642
121,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,0.1,649.8917300690863,0.25475559268418024,0.9678760591940615
122,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,0.3,649.773884349057,0.2548907288302713,0.9685615957828562
123,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,0.5,649.773884349057,0.2548907288302712,0.9685615957828562
124,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,0.7,649.773884349057,0.2548907288302713,0.9685615957828562
125,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,0.9,649.773884349057,0.2548907288302713,0.9685615957828562
126,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,1.1,649.773884349057,0.2548907288302712,0.9685615957828562
127,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,0.1,649.8872303455086,0.25476075261109676,0.9679022351565933
128,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,0.3,649.7693846254792,0.2548958887571877,0.968587771745388
129,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,0.5,649.7693846254792,0.2548958887571877,0.968587771745388
130,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,0.7,649.7693846254792,0.2548958887571877,0.968587771745388
131,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,0.9,649.7693846254792,0.2548958887571877,0.968587771745388
132,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,1.1,649.7693846254792,0.2548958887571877,0.968587771745388
133,Greedy,2180.1295108333334,631.9959149069084,1.25,0.9,0.1,649.8872303455086,0.25476075261109676,0.9679022351565933
134,Greedy,2180.1295108333334,631.9959149069084,1.25,0.9,0.3,649.7693846254792,0.2548958887571877,0.968587771745388
135,Greedy,2180.1295108333334,631.9959149069084,1.25,0.9,0.5,649.7693846254792,0.2548958887571877,0.968587771745388
136,Greedy,2180.1295108333334,631.9959149069084,1.25,0.9,0.7,649.7693846254792,0.2548958887571877,0.968587771745388
137,Greedy,2180.1295108333334,631.9959149069084,1.25,0.9,0.9,649.7693846254792,0.2548958887571877,0.968587771745388
138,Greedy,2180.1295108333334,631.9959149069084,1.25,0.9,1.1,649.7693846254792,0.2548958887571877,0.968587771745388
139,Greedy,2180.1295108333334,631.9959149069084,1.25,1.1,0.1,649.8872303455086,0.25476075261109676,0.9679022351565933
140,Greedy,2180.1295108333334,631.9959149069084,1.25,1.1,0.3,649.7693846254792,0.2548958887571877,0.968587771745388
141,Greedy,2180.1295108333334,631.9959149069084,1.25,1.1,0.5,649.7693846254792,0.2548958887571877,0.968587771745388
142,Greedy,2180.1295108333334,631.9959149069084,1.25,1.1,0.7,649.7693846254792,0.2548958887571877,0.968587771745388
143,Greedy,2180.1295108333334,631.9959149069084,1.25,1.1,0.9,649.7693846254792,0.2548958887571877,0.968587771745388
144,Greedy,2180.1295108333334,631.9959149069084,1.25,1.1,1.1,649.7693846254792,0.2548958887571877,0.968587771745388
145,Greedy,2180.1295108333334,631.9959149069084,1.5,0.1,0.1,671.4455018300728,0.23003943287133077,0.8422599517228192
146,Greedy,2180.1295108333334,631.9959149069084,1.5,0.1,0.3,671.4455018300728,0.23003943287133066,0.8422599517228191
147,Greedy,2180.1295108333334,631.9959149069084,1.5,0.1,0.5,671.4455018300727,0.23003943287133077,0.8422599517228192
148,Greedy,2180.1295108333334,631.9959149069084,1.5,0.1,0.7,671.4455018300728,0.23003943287133077,0.8422599517228191
149,Greedy,2180.1295108333334,631.9959149069084,1.5,0.1,0.9,671.4455018300728,0.23003943287133077,0.8422599517228191
150,Greedy,2180.1295108333334,631.9959149069084,1.5,0.1,1.1,671.4455018300728,0.23003943287133077,0.8422599517228191
151,Greedy,2180.1295108333334,631.9959149069084,1.5,0.3,0.1,649.4679314755994,0.2552415713741859,0.9701087069176924
152,Greedy,2180.1295108333334,631.9959149069084,1.5,0.3,0.3,649.3313811362979,0.2553981564974812,0.9709030527266036
153,Greedy,2180.1295108333334,631.9959149069084,1.5,0.3,0.5,649.3313811362979,0.2553981564974812,0.9709030527266036
154,Greedy,2180.1295108333334,631.9959149069084,1.5,0.3,0.7,649.3313811362979,0.2553981564974812,0.9709030527266036
155,Greedy,2180.1295108333334,631.9959149069084,1.5,0.3,0.9,649.331381136298,0.2553981564974811,0.9709030527266036
156,Greedy,2180.1295108333334,631.9959149069084,1.5,0.3,1.1,649.331381136298,0.2553981564974811,0.9709030527266036
157,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,0.1,647.6239761038277,0.25735607347441525,0.9808354339905015
158,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,0.3,647.4513437380695,0.2575540346103252,0.9818396775311915
159,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,0.5,647.4513437380695,0.2575540346103252,0.9818396775311915
160,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,0.7,647.4513437380696,0.2575540346103252,0.9818396775311915
161,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,0.9,647.4513437380696,0.2575540346103252,0.9818396775311915
162,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,1.1,647.4513437380696,0.2575540346103252,0.9818396775311915
163,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,0.1,647.6134366417455,0.25736815929549806,0.9808967445487617
164,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,0.3,647.4408042759874,0.25756612043140814,0.9819009880894517
165,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,0.5,647.4408042759873,0.25756612043140825,0.9819009880894517
166,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,0.7,647.4408042759874,0.25756612043140814,0.9819009880894517
167,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,0.9,647.4408042759873,0.25756612043140825,0.9819009880894517
168,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,1.1,647.4408042759874,0.25756612043140814,0.9819009880894517
169,Greedy,2180.1295108333334,631.9959149069084,1.5,0.9,0.1,647.6134366417455,0.25736815929549806,0.9808967445487617
170,Greedy,2180.1295108333334,631.9959149069084,1.5,0.9,0.3,647.4408042759874,0.25756612043140814,0.9819009880894517
171,Greedy,2180.1295108333334,631.9959149069084,1.5,0.9,0.5,647.4408042759873,0.25756612043140825,0.9819009880894517
172,Greedy,2180.1295108333334,631.9959149069084,1.5,0.9,0.7,647.4408042759874,0.25756612043140814,0.9819009880894517
173,Greedy,2180.1295108333334,631.9959149069084,1.5,0.9,0.9,647.4408042759873,0.25756612043140825,0.9819009880894517
174,Greedy,2180.1295108333334,631.9959149069084,1.5,0.9,1.1,647.4408042759874,0.25756612043140814,0.9819009880894517
175,Greedy,2180.1295108333334,631.9959149069084,1.5,1.1,0.1,647.6134366417455,0.25736815929549806,0.9808967445487617
176,Greedy,2180.1295108333334,631.9959149069084,1.5,1.1,0.3,647.4408042759874,0.25756612043140814,0.9819009880894517
177,Greedy,2180.1295108333334,631.9959149069084,1.5,1.1,0.5,647.4408042759873,0.25756612043140825,0.9819009880894517
178,Greedy,2180.1295108333334,631.9959149069084,1.5,1.1,0.7,647.4408042759874,0.25756612043140814,0.9819009880894517
179,Greedy,2180.1295108333334,631.9959149069084,1.5,1.1,0.9,647.4408042759873,0.25756612043140825,0.9819009880894517
180,Greedy,2180.1295108333334,631.9959149069084,1.5,1.1,1.1,647.4408042759874,0.25756612043140814,0.9819009880894517
181,Greedy,2180.1295108333334,631.9959149069084,1.75,0.1,0.1,671.4055018300727,0.23008530170595876,0.8422599517228192
182,Greedy,2180.1295108333334,631.9959149069084,1.75,0.1,0.3,671.4055018300726,0.23008530170595887,0.8422599517228192
183,Greedy,2180.1295108333334,631.9959149069084,1.75,0.1,0.5,671.4055018300728,0.23008530170595864,0.8422599517228192
184,Greedy,2180.1295108333334,631.9959149069084,1.75,0.1,0.7,671.4055018300728,0.23008530170595864,0.8422599517228192
185,Greedy,2180.1295108333334,631.9959149069084,1.75,0.1,0.9,671.4055018300727,0.23008530170595876,0.8422599517228192
186,Greedy,2180.1295108333334,631.9959149069084,1.75,0.1,1.1,671.4055018300726,0.23008530170595887,0.8422599517228192
187,Greedy,2180.1295108333334,631.9959149069084,1.75,0.3,0.1,648.7728495707196,0.2560386362978817,0.9739194742017352
188,Greedy,2180.1295108333334,631.9959149069084,1.75,0.3,0.3,648.3137385907812,0.25656510843824887,0.9765902319940976
189,Greedy,2180.1295108333334,631.9959149069084,1.75,0.3,0.5,648.3137385907812,0.25656510843824876,0.9765902319940976
190,Greedy,2180.1295108333334,631.9959149069084,1.75,0.3,0.7,648.3137385907812,0.25656510843824876,0.9765902319940976
191,Greedy,2180.1295108333334,631.9959149069084,1.75,0.3,0.9,648.3137385907812,0.25656510843824876,0.9765902319940976
192,Greedy,2180.1295108333334,631.9959149069084,1.75,0.3,1.1,648.3137385907812,0.25656510843824876,0.9765902319940976
193,Greedy,2180.1295108333334,631.9959149069084,1.75,0.5,0.1,646.707849479331,0.25840661499034845,0.9859320709948828
194,Greedy,2180.1295108333334,631.9959149069084,1.75,0.5,0.3,646.128863594922,0.25907055018494585,0.9893001696246759
195,Greedy,2180.1295108333334,631.9959149069084,1.75,0.5,0.5,646.1288635949219,0.25907055018494596,0.9893001696246759
196,Greedy,2180.1295108333334,631.9959149069084,1.75,0.5,0.7,646.128863594922,0.25907055018494585,0.9893001696246759
197,Greedy,2180.1295108333334,631.9959149069084,1.75,0.5,0.9,646.128863594922,0.25907055018494585,0.9893001696246759
198,Greedy,2180.1295108333334,631.9959149069084,1.75,0.5,1.1,646.128863594922,0.25907055018494585,0.9893001696246759
199,Greedy,2180.1295108333334,631.9959149069084,1.75,0.7,0.1,646.6973100172487,0.2584187008114315,0.985993381553143
200,Greedy,2180.1295108333334,631.9959149069084,1.75,0.7,0.3,646.1183241328398,0.25908263600602877,0.9893614801829362
201,Greedy,2180.1295108333334,631.9959149069084,1.75,0.7,0.5,646.1183241328397,0.2590826360060289,0.9893614801829361
202,Greedy,2180.1295108333334,631.9959149069084,1.75,0.7,0.7,646.1183241328398,0.25908263600602877,0.9893614801829362
203,Greedy,2180.1295108333334,631.9959149069084,1.75,0.7,0.9,646.1183241328398,0.25908263600602877,0.9893614801829362
204,Greedy,2180.1295108333334,631.9959149069084,1.75,0.7,1.1,646.1183241328398,0.25908263600602877,0.9893614801829362
205,Greedy,2180.1295108333334,631.9959149069084,1.75,0.9,0.1,646.6973100172487,0.2584187008114315,0.985993381553143
206,Greedy,2180.1295108333334,631.9959149069084,1.75,0.9,0.3,646.1183241328398,0.25908263600602877,0.9893614801829362
207,Greedy,2180.1295108333334,631.9959149069084,1.75,0.9,0.5,646.1183241328397,0.2590826360060289,0.9893614801829361
208,Greedy,2180.1295108333334,631.9959149069084,1.75,0.9,0.7,646.1183241328398,0.25908263600602877,0.9893614801829362
209,Greedy,2180.1295108333334,631.9959149069084,1.75,0.9,0.9,646.1183241328398,0.25908263600602877,0.9893614801829362
210,Greedy,2180.1295108333334,631.9959149069084,1.75,0.9,1.1,646.1183241328398,0.25908263600602877,0.9893614801829362
211,Greedy,2180.1295108333334,631.9959149069084,1.75,1.1,0.1,646.6973100172487,0.2584187008114315,0.985993381553143
212,Greedy,2180.1295108333334,631.9959149069084,1.75,1.1,0.3,646.1183241328398,0.25908263600602877,0.9893614801829362
213,Greedy,2180.1295108333334,631.9959149069084,1.75,1.1,0.5,646.1183241328397,0.2590826360060289,0.9893614801829361
214,Greedy,2180.1295108333334,631.9959149069084,1.75,1.1,0.7,646.1183241328398,0.25908263600602877,0.9893614801829362
215,Greedy,2180.1295108333334,631.9959149069084,1.75,1.1,0.9,646.1183241328398,0.25908263600602877,0.9893614801829362
216,Greedy,2180.1295108333334,631.9959149069084,1.75,1.1,1.1,646.1183241328398,0.25908263600602877,0.9893614801829362
217,Greedy,2180.1295108333334,631.9959149069084,2.0,0.1,0.1,671.3655018300728,0.23013117054058663,0.8422599517228192
218,Greedy,2180.1295108333334,631.9959149069084,2.0,0.1,0.3,671.3655018300727,0.23013117054058674,0.8422599517228192
219,Greedy,2180.1295108333334,631.9959149069084,2.0,0.1,0.5,671.3655018300728,0.23013117054058663,0.8422599517228192
220,Greedy,2180.1295108333334,631.9959149069084,2.0,0.1,0.7,671.3655018300727,0.23013117054058674,0.8422599517228191
221,Greedy,2180.1295108333334,631.9959149069084,2.0,0.1,0.9,671.3655018300727,0.23013117054058674,0.8422599517228191
222,Greedy,2180.1295108333334,631.9959149069084,2.0,0.1,1.1,671.3655018300727,0.23013117054058674,0.8422599517228192
223,Greedy,2180.1295108333334,631.9959149069084,2.0,0.3,0.1,648.5714603678565,0.2562695734989314,0.9748583135891257
224,Greedy,2180.1295108333334,631.9959149069084,2.0,0.3,0.3,647.8895363098269,0.2570515500450964,0.9788252280637634
