,simulation,total_demand,total_generation,capacity,max_power_charging,max_power_discharging,costs,ssr,scr
87,Greedy,2180.1295108333334,631.9959149069084,0.5,0.9,0.7,665.673796009442,0.23665796836652775,0.8767660956285516
88,Greedy,2180.1295108333334,631.9959149069084,0.5,0.9,0.8,665.653796009442,0.2366809027838418,0.8768824403865324
89,Greedy,2180.1295108333334,631.9959149069084,0.5,0.9,0.9,665.633796009442,0.23670383720115562,0.8769987851445132
90,Greedy,2180.1295108333334,631.9959149069084,0.5,0.9,1.0,665.613796009442,0.23672677161846956,0.877115129902494
91,Greedy,2180.1295108333334,631.9959149069084,0.5,1.0,0.1,666.723108025098,0.23545470038354566,0.8706619980031589
92,Greedy,2180.1295108333334,631.9959149069084,0.5,1.0,0.2,666.0436877487882,0.23623380579096942,0.8746143473838849
93,Greedy,2180.1295108333334,631.9959149069084,0.5,1.0,0.3,665.8583444116284,0.23644634286300892,0.8756925336691458
94,Greedy,2180.1295108333334,631.9959149069084,0.5,1.0,0.4,665.7813360865675,0.2365346499161889,0.8761405094162311
95,Greedy,2180.1295108333334,631.9959149069084,0.5,1.0,0.5,665.7313360865676,0.23659198595947384,0.8764313713111832
96,Greedy,2180.1295108333334,631.9959149069084,0.5,1.0,0.6,665.6937960094419,0.2366350339492137,0.8766497508705707
97,Greedy,2180.1295108333334,631.9959149069084,0.5,1.0,0.7,665.673796009442,0.23665796836652775,0.8767660956285516
98,Greedy,2180.1295108333334,631.9959149069084,0.5,1.0,0.8,665.653796009442,0.2366809027838418,0.8768824403865324
99,Greedy,2180.1295108333334,631.9959149069084,0.5,1.0,0.9,665.633796009442,0.23670383720115562,0.8769987851445132
100,Greedy,2180.1295108333334,631.9959149069084,0.5,1.0,1.0,665.613796009442,0.23672677161846956,0.877115129902494
101,Greedy,2180.1295108333334,631.9959149069084,0.75,0.1,0.1,671.6752824696407,0.2297759386174043,0.8416213316257434
102,Greedy,2180.1295108333334,631.9959149069084,0.75,0.1,0.2,671.6723325592418,0.2297793213412107,0.8416384919563143
103,Greedy,2180.1295108333334,631.9959149069084,0.75,0.1,0.3,671.6723325592418,0.2297793213412107,0.8416384919563143
104,Greedy,2180.1295108333334,631.9959149069084,0.75,0.1,0.4,671.6723325592418,0.2297793213412107,0.8416384919563143
105,Greedy,2180.1295108333334,631.9959149069084,0.75,0.1,0.5,671.6723325592418,0.2297793213412107,0.8416384919563143
106,Greedy,2180.1295108333334,631.9959149069084,0.75,0.1,0.6,671.6723325592417,0.22977932134121082,0.8416384919563143
107,Greedy,2180.1295108333334,631.9959149069084,0.75,0.1,0.7,671.6723325592418,0.2297793213412107,0.8416384919563143
108,Greedy,2180.1295108333334,631.9959149069084,0.75,0.1,0.8,671.6723325592417,0.22977932134121082,0.8416384919563143
109,Greedy,2180.1295108333334,631.9959149069084,0.75,0.1,0.9,671.6723325592418,0.2297793213412107,0.8416384919563143
110,Greedy,2180.1295108333334,631.9959149069084,0.75,0.1,1.0,671.6723325592418,0.2297793213412107,0.8416384919563143
111,Greedy,2180.1295108333334,631.9959149069084,0.75,0.2,0.1,661.3095606187727,0.24166252815183265,0.9019212016275255
112,Greedy,2180.1295108333334,631.9959149069084,0.75,0.2,0.2,661.1229461613166,0.24187652284403882,0.9030067823219483
113,Greedy,2180.1295108333334,631.9959149069084,0.75,0.2,0.3,661.0880432974988,0.2419165466862514,0.9032098205841341
114,Greedy,2180.1295108333334,631.9959149069084,0.75,0.2,0.4,661.0747320428877,0.24193181097966265,0.9032872553189417
115,Greedy,2180.1295108333334,631.9959149069084,0.75,0.2,0.5,661.0647320428876,0.24194327818831962,0.9033454276979321
116,Greedy,2180.1295108333334,631.9959149069084,0.75,0.2,0.6,661.0603306272108,0.24194832538351496,0.9033710317800169
117,Greedy,2180.1295108333334,631.9959149069084,0.75,0.2,0.7,661.0603306272109,0.24194832538351485,0.9033710317800169
118,Greedy,2180.1295108333334,631.9959149069084,0.75,0.2,0.8,661.0603306272108,0.24194832538351496,0.9033710317800169
119,Greedy,2180.1295108333334,631.9959149069084,0.75,0.2,0.9,661.0603306272108,0.24194832538351496,0.9033710317800169
120,Greedy,2180.1295108333334,631.9959149069084,0.75,0.2,1.0,661.0603306272108,0.24194832538351496,0.9033710317800169
121,Greedy,2180.1295108333334,631.9959149069084,0.75,0.3,0.1,659.3211019045342,0.24394273525003218,0.9134885390206713
122,Greedy,2180.1295108333334,631.9959149069084,0.75,0.3,0.2,658.9228887750965,0.24439937455455396,0.9158050395291327
123,Greedy,2180.1295108333334,631.9959149069084,0.75,0.3,0.3,658.8147412247442,0.24452338960711717,0.9164341595577294
124,Greedy,2180.1295108333334,631.9959149069084,0.75,0.3,0.4,658.7864819159108,0.24455579514620662,0.9165985506800753
125,Greedy,2180.1295108333334,631.9959149069084,0.75,0.3,0.5,658.7664819159108,0.24457872956352067,0.9167148954380562
126,Greedy,2180.1295108333334,631.9959149069084,0.75,0.3,0.6,658.7464819159109,0.2446016639808346,0.916831240196037
127,Greedy,2180.1295108333334,631.9959149069084,0.75,0.3,0.7,658.7264819159109,0.24462459839814854,0.9169475849540178
128,Greedy,2180.1295108333334,631.9959149069084,0.75,0.3,0.8,658.714141360406,0.24463874957064036,0.917019372901196
129,Greedy,2180.1295108333334,631.9959149069084,0.75,0.3,0.9,658.7041413604061,0.24465021677929732,0.9170775452801864
130,Greedy,2180.1295108333334,631.9959149069084,0.75,0.3,1.0,658.6996942851623,0.24465531633327064,0.917103414974834
131,Greedy,2180.1295108333334,631.9959149069084,0.75,0.4,0.1,659.0873024843992,0.2442108379234894,0.9148486058682547
132,Greedy,2180.1295108333334,631.9959149069084,0.75,0.4,0.2,658.6533584375521,0.2447084506165551,0.9173729616236362
133,Greedy,2180.1295108333334,631.9959149069084,0.75,0.4,0.3,658.5286892756699,0.2448514113457948,0.9180981917969792
134,Greedy,2180.1295108333334,631.9959149069084,0.75,0.4,0.4,658.5004299668366,0.24488381688488414,0.918262582919325
135,Greedy,2180.1295108333334,631.9959149069084,0.75,0.4,0.5,658.4804299668366,0.2449067513021982,0.9183789276773059
136,Greedy,2180.1295108333334,631.9959149069084,0.75,0.4,0.6,658.4604299668365,0.24492968571951224,0.9184952724352867
137,Greedy,2180.1295108333334,631.9959149069084,0.75,0.4,0.7,658.4404299668364,0.24495262013682628,0.9186116171932676
138,Greedy,2180.1295108333334,631.9959149069084,0.75,0.4,0.8,658.4204299668365,0.2449755545541401,0.9187279619512483
139,Greedy,2180.1295108333334,631.9959149069084,0.75,0.4,0.9,658.4009183895183,0.24499792888697358,0.9188414654382938
140,Greedy,2180.1295108333334,631.9959149069084,0.75,0.4,1.0,658.3921628176146,0.24500796908396683,0.9188923986829999
141,Greedy,2180.1295108333334,631.9959149069084,0.75,0.5,0.1,659.0766870772347,0.24422301083238285,0.9149103582171254
142,Greedy,2180.1295108333334,631.9959149069084,0.75,0.5,0.2,658.6427430303878,0.24472062352544832,0.917434713972507
143,Greedy,2180.1295108333334,631.9959149069084,0.75,0.5,0.3,658.5134272618676,0.2448689126154744,0.9181869745620851
144,Greedy,2180.1295108333334,631.9959149069084,0.75,0.5,0.4,658.4851679530344,0.24490131815456362,0.9183513656844311
145,Greedy,2180.1295108333334,631.9959149069084,0.75,0.5,0.5,658.4651679530343,0.24492425257187778,0.9184677104424119
146,Greedy,2180.1295108333334,631.9959149069084,0.75,0.5,0.6,658.4451679530343,0.24494718698919182,0.9185840552003927
147,Greedy,2180.1295108333334,631.9959149069084,0.75,0.5,0.7,658.4251679530344,0.24497012140650576,0.9187003999583735
148,Greedy,2180.1295108333334,631.9959149069084,0.75,0.5,0.8,658.4051679530344,0.2449930558238197,0.9188167447163543
149,Greedy,2180.1295108333334,631.9959149069084,0.75,0.5,0.9,658.3856563757162,0.24501543015665317,0.9189302482033997
150,Greedy,2180.1295108333334,631.9959149069084,0.75,0.5,1.0,658.3769008038123,0.24502547035364652,0.9189811814481059
151,Greedy,2180.1295108333334,631.9959149069084,0.75,0.6,0.1,659.0758798097191,0.2442239365428871,0.9149150542843116
152,Greedy,2180.1295108333334,631.9959149069084,0.75,0.6,0.2,658.6419357628721,0.2447215492359528,0.9174394100396932
153,Greedy,2180.1295108333334,631.9959149069084,0.75,0.6,0.3,658.5126199943521,0.24486983832597864,0.9181916706292713
154,Greedy,2180.1295108333334,631.9959149069084,0.75,0.6,0.4,658.4843606855187,0.2449022438650682,0.9183560617516172
155,Greedy,2180.1295108333334,631.9959149069084,0.75,0.6,0.5,658.4643606855187,0.24492517828238214,0.918472406509598
156,Greedy,2180.1295108333334,631.9959149069084,0.75,0.6,0.6,658.4443606855187,0.24494811269969607,0.9185887512675789
157,Greedy,2180.1295108333334,631.9959149069084,0.75,0.6,0.7,658.4243606855186,0.24497104711701023,0.9187050960255596
158,Greedy,2180.1295108333334,631.9959149069084,0.75,0.6,0.8,658.4043606855188,0.24499398153432406,0.9188214407835404
159,Greedy,2180.1295108333334,631.9959149069084,0.75,0.6,0.9,658.3848491082007,0.24501635586715742,0.918934944270586
160,Greedy,2180.1295108333334,631.9959149069084,0.75,0.6,1.0,658.3760935362967,0.24502639606415078,0.918985877515292
161,Greedy,2180.1295108333334,631.9959149069084,0.75,0.7,0.1,659.0758798097191,0.2442239365428871,0.9149150542843116
162,Greedy,2180.1295108333334,631.9959149069084,0.75,0.7,0.2,658.6419357628721,0.2447215492359528,0.9174394100396932
163,Greedy,2180.1295108333334,631.9959149069084,0.75,0.7,0.3,658.5126199943521,0.24486983832597864,0.9181916706292713
164,Greedy,2180.1295108333334,631.9959149069084,0.75,0.7,0.4,658.4843606855187,0.2449022438650682,0.9183560617516172
165,Greedy,2180.1295108333334,631.9959149069084,0.75,0.7,0.5,658.4643606855187,0.24492517828238214,0.918472406509598
166,Greedy,2180.1295108333334,631.9959149069084,0.75,0.7,0.6,658.4443606855187,0.24494811269969607,0.9185887512675789
167,Greedy,2180.1295108333334,631.9959149069084,0.75,0.7,0.7,658.4243606855186,0.24497104711701023,0.9187050960255596
168,Greedy,2180.1295108333334,631.9959149069084,0.75,0.7,0.8,658.4043606855188,0.24499398153432406,0.9188214407835404
169,Greedy,2180.1295108333334,631.9959149069084,0.75,0.7,0.9,658.3848491082007,0.24501635586715742,0.918934944270586
170,Greedy,2180.1295108333334,631.9959149069084,0.75,0.7,1.0,658.3760935362967,0.24502639606415078,0.918985877515292
171,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.1,659.0758798097191,0.2442239365428871,0.9149150542843116
172,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.2,658.6419357628721,0.2447215492359528,0.9174394100396932
173,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.3,658.5126199943521,0.24486983832597864,0.9181916706292713
174,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.4,658.4843606855187,0.2449022438650682,0.9183560617516172
175,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.5,658.4643606855187,0.24492517828238214,0.918472406509598
176,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.6,658.4443606855187,0.24494811269969607,0.9185887512675789
177,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.7,658.4243606855186,0.24497104711701023,0.9187050960255596
178,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.8,658.4043606855188,0.24499398153432406,0.9188214407835404
179,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.9,658.3848491082007,0.24501635586715742,0.918934944270586
180,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,1.0,658.3760935362967,0.24502639606415078,0.918985877515292
181,Greedy,2180.1295108333334,631.9959149069084,0.75,0.9,0.1,659.0758798097191,0.2442239365428871,0.9149150542843116
182,Greedy,2180.1295108333334,631.9959149069084,0.75,0.9,0.2,658.6419357628721,0.2447215492359528,0.9174394100396932
183,Greedy,2180.1295108333334,631.9959149069084,0.75,0.9,0.3,658.5126199943521,0.24486983832597864,0.9181916706292713
184,Greedy,2180.1295108333334,631.9959149069084,0.75,0.9,0.4,658.4843606855187,0.2449022438650682,0.9183560617516172
185,Greedy,2180.1295108333334,631.9959149069084,0.75,0.9,0.5,658.4643606855187,0.24492517828238214,0.918472406509598
186,Greedy,2180.1295108333334,631.9959149069084,0.75,0.9,0.6,658.4443606855187,0.24494811269969607,0.9185887512675789
187,Greedy,2180.1295108333334,631.9959149069084,0.75,0.9,0.7,658.4243606855186,0.24497104711701023,0.9187050960255596
188,Greedy,2180.1295108333334,631.9959149069084,0.75,0.9,0.8,658.4043606855188,0.24499398153432406,0.9188214407835404
189,Greedy,2180.1295108333334,631.9959149069084,0.75,0.9,0.9,658.3848491082007,0.24501635586715742,0.918934944270586
190,Greedy,2180.1295108333334,631.9959149069084,0.75,0.9,1.0,658.3760935362967,0.24502639606415078,0.918985877515292
191,Greedy,2180.1295108333334,631.9959149069084,0.75,1.0,0.1,659.0758798097191,0.2442239365428871,0.9149150542843116
192,Greedy,2180.1295108333334,631.9959149069084,0.75,1.0,0.2,658.6419357628721,0.2447215492359528,0.9174394100396932
193,Greedy,2180.1295108333334,631.9959149069084,0.75,1.0,0.3,658.5126199943521,0.24486983832597864,0.9181916706292713
194,Greedy,2180.1295108333334,631.9959149069084,0.75,1.0,0.4,658.4843606855187,0.2449022438650682,0.9183560617516172
195,Greedy,2180.1295108333334,631.9959149069084,0.75,1.0,0.5,658.4643606855187,0.24492517828238214,0.918472406509598
196,Greedy,2180.1295108333334,631.9959149069084,0.75,1.0,0.6,658.4443606855187,0.24494811269969607,0.9185887512675789
197,Greedy,2180.1295108333334,631.9959149069084,0.75,1.0,0.7,658.4243606855186,0.24497104711701023,0.9187050960255596
198,Greedy,2180.1295108333334,631.9959149069084,0.75,1.0,0.8,658.4043606855188,0.24499398153432406,0.9188214407835404
199,Greedy,2180.1295108333334,631.9959149069084,0.75,1.0,0.9,658.3848491082007,0.24501635586715742,0.918934944270586
200,Greedy,2180.1295108333334,631.9959149069084,0.75,1.0,1.0,658.3760935362967,0.24502639606415078,0.918985877515292
201,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.1,671.5255018300727,0.2299476952020747,0.8422599517228192
202,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.2,671.5255018300727,0.2299476952020748,0.8422599517228192
203,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.3,671.5255018300727,0.2299476952020748,0.8422599517228192
204,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.4,671.5255018300727,0.2299476952020747,0.8422599517228191
205,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.5,671.5255018300727,0.2299476952020748,0.8422599517228191
206,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.6,671.5255018300727,0.2299476952020748,0.8422599517228191
207,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.7,671.5255018300727,0.2299476952020748,0.8422599517228191
208,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.8,671.5255018300727,0.2299476952020748,0.8422599517228192
209,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,0.9,671.5255018300727,0.2299476952020748,0.8422599517228191
210,Greedy,2180.1295108333334,631.9959149069084,1.0,0.1,1.0,671.5255018300727,0.2299476952020747,0.8422599517228191
211,Greedy,2180.1295108333334,631.9959149069084,1.0,0.2,0.1,658.0598844511073,0.24538899962006133,0.9205926514737167
212,Greedy,2180.1295108333334,631.9959149069084,1.0,0.2,0.2,658.0138087176961,0.24544183562496635,0.920860684976342
213,Greedy,2180.1295108333334,631.9959149069084,1.0,0.2,0.3,658.0065150446561,0.24545019943202884,0.9209031140075734
214,Greedy,2180.1295108333334,631.9959149069084,1.0,0.2,0.4,658.0065150446561,0.24545019943202884,0.9209031140075734
215,Greedy,2180.1295108333334,631.9959149069084,1.0,0.2,0.5,658.006515044656,0.24545019943202895,0.9209031140075734
216,Greedy,2180.1295108333334,631.9959149069084,1.0,0.2,0.6,658.0065150446561,0.24545019943202884,0.9209031140075734
217,Greedy,2180.1295108333334,631.9959149069084,1.0,0.2,0.7,658.006515044656,0.24545019943202895,0.9209031140075734
218,Greedy,2180.1295108333334,631.9959149069084,1.0,0.2,0.8,658.0065150446561,0.24545019943202884,0.9209031140075734
219,Greedy,2180.1295108333334,631.9959149069084,1.0,0.2,0.9,658.0065150446561,0.24545019943202884,0.9209031140075734
220,Greedy,2180.1295108333334,631.9959149069084,1.0,0.2,1.0,658.0065150446561,0.24545019943202884,0.9209031140075734
221,Greedy,2180.1295108333334,631.9959149069084,1.0,0.3,0.1,654.2271705763668,0.2497840525924825,0.9428884598820353
222,Greedy,2180.1295108333334,631.9959149069084,1.0,0.3,0.2,654.0694130741858,0.24996495641195404,0.9438061728025805
223,Greedy,2180.1295108333334,631.9959149069084,1.0,0.3,0.3,654.0479037611799,0.24998962158998483,0.943931297593381
