,simulation,total_demand,total_generation,capacity,max_power_charging,max_power_discharging,costs,ssr,scr
23,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.6,658.4443606855187,0.24494811269969607,0.9185887512675789
24,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.7,658.4243606855186,0.24497104711701023,0.9187050960255596
25,Greedy,2180.1295108333334,631.9959149069084,0.75,0.8,0.8,658.4043606855188,0.24499398153432406,0.9188214407835404
26,Greedy,2180.1295108333334,631.9959149069084,1.0,0.4,0.4,653.4032580033214,0.2507288503315058,0.9476813553274505
27,Greedy,2180.1295108333334,631.9959149069084,1.0,0.4,0.5,653.4032580033215,0.2507288503315057,0.9476813553274505
28,Greedy,2180.1295108333334,631.9959149069084,1.0,0.4,0.6,653.4032580033214,0.2507288503315058,0.9476813553274505
29,Greedy,2180.1295108333334,631.9959149069084,1.0,0.4,0.7,653.4032580033214,0.2507288503315058,0.9476813553274505
30,Greedy,2180.1295108333334,631.9959149069084,1.0,0.4,0.8,653.4032580033215,0.2507288503315057,0.9476813553274505
31,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,0.4,653.3240898767631,0.25081963407412866,0.9481418951536625
32,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,0.5,653.3240898767631,0.25081963407412866,0.9481418951536625
33,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,0.6,653.3240898767631,0.25081963407412866,0.9481418951536625
34,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,0.7,653.324089876763,0.25081963407412877,0.9481418951536625
35,Greedy,2180.1295108333334,631.9959149069084,1.0,0.5,0.8,653.324089876763,0.25081963407412877,0.9481418951536625
36,Greedy,2180.1295108333334,631.9959149069084,1.0,0.6,0.4,653.3218182515624,0.25082223899414535,0.948155109737872
37,Greedy,2180.1295108333334,631.9959149069084,1.0,0.6,0.5,653.3218182515624,0.25082223899414535,0.948155109737872
38,Greedy,2180.1295108333334,631.9959149069084,1.0,0.6,0.6,653.3218182515624,0.25082223899414535,0.948155109737872
39,Greedy,2180.1295108333334,631.9959149069084,1.0,0.6,0.7,653.3218182515624,0.25082223899414535,0.948155109737872
40,Greedy,2180.1295108333334,631.9959149069084,1.0,0.6,0.8,653.3218182515625,0.25082223899414524,0.948155109737872
41,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,0.4,653.3218182515624,0.25082223899414535,0.948155109737872
42,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,0.5,653.3218182515624,0.25082223899414535,0.948155109737872
43,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,0.6,653.3218182515624,0.25082223899414535,0.948155109737872
44,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,0.7,653.3218182515624,0.25082223899414535,0.948155109737872
45,Greedy,2180.1295108333334,631.9959149069084,1.0,0.7,0.8,653.3218182515625,0.25082223899414524,0.948155109737872
46,Greedy,2180.1295108333334,631.9959149069084,1.0,0.8,0.4,653.3218182515624,0.25082223899414535,0.948155109737872
47,Greedy,2180.1295108333334,631.9959149069084,1.0,0.8,0.5,653.3218182515624,0.25082223899414535,0.948155109737872
48,Greedy,2180.1295108333334,631.9959149069084,1.0,0.8,0.6,653.3218182515624,0.25082223899414535,0.948155109737872
49,Greedy,2180.1295108333334,631.9959149069084,1.0,0.8,0.7,653.3218182515624,0.25082223899414535,0.948155109737872
50,Greedy,2180.1295108333334,631.9959149069084,1.0,0.8,0.8,653.3218182515625,0.25082223899414524,0.948155109737872
51,Greedy,2180.1295108333334,631.9959149069084,1.25,0.4,0.4,649.8887244836702,0.2547590392516904,0.9678935433994523
52,Greedy,2180.1295108333334,631.9959149069084,1.25,0.4,0.5,649.8887244836703,0.2547590392516903,0.9678935433994523
53,Greedy,2180.1295108333334,631.9959149069084,1.25,0.4,0.6,649.8887244836703,0.2547590392516903,0.9678935433994523
54,Greedy,2180.1295108333334,631.9959149069084,1.25,0.4,0.7,649.8887244836702,0.2547590392516904,0.9678935433994523
55,Greedy,2180.1295108333334,631.9959149069084,1.25,0.4,0.8,649.8887244836703,0.2547590392516903,0.9678935433994523
56,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,0.4,649.7738843490569,0.2548907288302714,0.9685615957828562
57,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,0.5,649.773884349057,0.2548907288302712,0.9685615957828562
58,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,0.6,649.773884349057,0.2548907288302712,0.9685615957828562
59,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,0.7,649.773884349057,0.2548907288302713,0.9685615957828562
60,Greedy,2180.1295108333334,631.9959149069084,1.25,0.5,0.8,649.773884349057,0.2548907288302712,0.9685615957828562
61,Greedy,2180.1295108333334,631.9959149069084,1.25,0.6,0.4,649.7693846254792,0.2548958887571877,0.968587771745388
62,Greedy,2180.1295108333334,631.9959149069084,1.25,0.6,0.5,649.7693846254792,0.2548958887571877,0.968587771745388
63,Greedy,2180.1295108333334,631.9959149069084,1.25,0.6,0.6,649.7693846254792,0.2548958887571877,0.968587771745388
64,Greedy,2180.1295108333334,631.9959149069084,1.25,0.6,0.7,649.7693846254792,0.2548958887571877,0.968587771745388
65,Greedy,2180.1295108333334,631.9959149069084,1.25,0.6,0.8,649.7693846254792,0.2548958887571877,0.968587771745388
66,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,0.4,649.7693846254792,0.2548958887571877,0.968587771745388
67,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,0.5,649.7693846254792,0.2548958887571877,0.968587771745388
68,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,0.6,649.7693846254792,0.2548958887571877,0.968587771745388
69,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,0.7,649.7693846254792,0.2548958887571877,0.968587771745388
70,Greedy,2180.1295108333334,631.9959149069084,1.25,0.7,0.8,649.7693846254792,0.2548958887571877,0.968587771745388
71,Greedy,2180.1295108333334,631.9959149069084,1.25,0.8,0.4,649.7693846254792,0.2548958887571877,0.968587771745388
72,Greedy,2180.1295108333334,631.9959149069084,1.25,0.8,0.5,649.7693846254792,0.2548958887571877,0.968587771745388
73,Greedy,2180.1295108333334,631.9959149069084,1.25,0.8,0.6,649.7693846254792,0.2548958887571877,0.968587771745388
74,Greedy,2180.1295108333334,631.9959149069084,1.25,0.8,0.7,649.7693846254792,0.2548958887571877,0.968587771745388
75,Greedy,2180.1295108333334,631.9959149069084,1.25,0.8,0.8,649.7693846254792,0.2548958887571877,0.968587771745388
76,Greedy,2180.1295108333334,631.9959149069084,1.5,0.4,0.4,647.687838989958,0.2572828405703459,0.9804639283889625
77,Greedy,2180.1295108333334,631.9959149069084,1.5,0.4,0.5,647.687838989958,0.2572828405703459,0.9804639283889625
78,Greedy,2180.1295108333334,631.9959149069084,1.5,0.4,0.6,647.687838989958,0.2572828405703459,0.9804639283889625
79,Greedy,2180.1295108333334,631.9959149069084,1.5,0.4,0.7,647.687838989958,0.2572828405703458,0.9804639283889625
80,Greedy,2180.1295108333334,631.9959149069084,1.5,0.4,0.8,647.687838989958,0.2572828405703458,0.9804639283889625
81,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,0.4,647.4513437380695,0.2575540346103252,0.9818396775311915
82,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,0.5,647.4513437380695,0.2575540346103252,0.9818396775311915
83,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,0.6,647.4513437380695,0.2575540346103252,0.9818396775311915
84,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,0.7,647.4513437380696,0.2575540346103252,0.9818396775311915
85,Greedy,2180.1295108333334,631.9959149069084,1.5,0.5,0.8,647.4513437380695,0.2575540346103252,0.9818396775311915
86,Greedy,2180.1295108333334,631.9959149069084,1.5,0.6,0.4,647.4408042759874,0.25756612043140814,0.9819009880894517
87,Greedy,2180.1295108333334,631.9959149069084,1.5,0.6,0.5,647.4408042759873,0.25756612043140825,0.9819009880894517
88,Greedy,2180.1295108333334,631.9959149069084,1.5,0.6,0.6,647.4408042759874,0.25756612043140814,0.9819009880894517
89,Greedy,2180.1295108333334,631.9959149069084,1.5,0.6,0.7,647.4408042759874,0.25756612043140814,0.9819009880894517
90,Greedy,2180.1295108333334,631.9959149069084,1.5,0.6,0.8,647.4408042759874,0.25756612043140814,0.9819009880894517
91,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,0.4,647.4408042759874,0.25756612043140814,0.9819009880894517
92,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,0.5,647.4408042759873,0.25756612043140825,0.9819009880894517
93,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,0.6,647.4408042759874,0.25756612043140814,0.9819009880894517
94,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,0.7,647.4408042759874,0.25756612043140814,0.9819009880894517
95,Greedy,2180.1295108333334,631.9959149069084,1.5,0.7,0.8,647.4408042759874,0.25756612043140814,0.9819009880894517
96,Greedy,2180.1295108333334,631.9959149069084,1.5,0.8,0.4,647.4408042759874,0.25756612043140814,0.9819009880894517
97,Greedy,2180.1295108333334,631.9959149069084,1.5,0.8,0.5,647.4408042759873,0.25756612043140825,0.9819009880894517
98,Greedy,2180.1295108333334,631.9959149069084,1.5,0.8,0.6,647.4408042759874,0.25756612043140814,0.9819009880894517
99,Greedy,2180.1295108333334,631.9959149069084,1.5,0.8,0.7,647.4408042759874,0.25756612043140814,0.9819009880894517
100,Greedy,2180.1295108333334,631.9959149069084,1.5,0.8,0.8,647.4408042759874,0.25756612043140814,0.9819009880894517
